reviews
"

  As expected

"
"

  Disappointed ..In size

"
"

  Good not bad. Small dial is the negative point..

"
"

  Dark dial may be difficult for aged people.

"
"

  Amazing black dial watch, this will fit your wrist perfectly VALUE FOR MONEY and water proof

"
"

  Perfect for healthy people.. Dial pad is small..

"
"

  Not worthyDelivery issue ecom express delivery very late and don't trust on

"
"

  This product is very good quality..... Super service & best feeling

"
"

  Average

"
"

  Strap broken within 2 days of purchase. Quality is not good. Need to exchange.

"
"

  Value for money..

"
"

  Thirdclass product and service by amazon. No return pickup from more than months time.

"
"

  Good productThank you Amazon

"
"

  A very good product.

"
"

  Old model

"
"

  Very good...

"
"

  *Worth Buying* (Classic Look) ... You won't be disappointed....  My FAV. One

"
"

  Super

"
"

  I like it

"
"

  It has rich looks.

"
"

  Very very good product

"
"

  I am happy with this product because of design and price...

"
"

  Very nice quality

"
"

  Excellent product...value for money...nice..felt very happy..worth buying

"
"

  Bought this for my hubby ... He liked it a lott ❤️ thankyou Amazon

"
"

  Such an awesome product at this price no more words to describe 😍😍😍😍

"
"

  This watch was amazing and so perfect to my hubby and I'm so happy to buy this watch.

"
"

  Good quality

"
"

  Very good.

"
"

  1. Look wise good2. Thickness is fine

"
"

  Good product

"
"

  Completely avoidable modellooks really cheap n too small

"
"

  Super watch

"
"

  Nice watch

"
"

  No grand words to fit in to describe a TITAN product.😍😘

"
"

  Very poor at night visual. BlackDail not clear night seeing

"
"

  The watch is great though the dial could have been a bit bigger.

"
"

  I didn’t like this because it doesn’t work

"
"

  What I see on pic ,I had same thing very nice watch I love it ,thank u Amazon

"
"

  Good designed but having more weight

"
"

  Good quality and good price

"
"

  As per the showing on site not look like so small

"
"

  Value for money

"
"

  Good... But Should Better.

"
"

  I got the watch, working fine. But it has many scratches, seems that it had already been used.

"
"

  Nice but not satisfied😒

"
"

  Satisfied

"
"

  Not up to the mark. Dail is a printed one and looks ugly

"
"

  Gift for my father.. Suits him👍🏼go for it.

"
"

  Nic watch i brought for my husband

"
"

  Good value for money

"
"

  It is reached on time. But lookwise it's not worthy

"
"

  Awesome watch.

"
"

  Good

"
"

  Yuuu

"
"

  Watch a must for official places and occasions....

"
"

  The watch started giving me issue within 2 months

"
"

  Ok

"
"

  Nice product

"
"

  Not as showing in pictures...quality is poor

"
"

  Nice watch great price

"
"

  Watch is good . However it would have been better if arms are radium coated for better visibility of time.

"
"

  I bought this watch a month ago, no issue, wroth it's price.

"
"

  Nice, good looking

"
"

  Nice product as expected... No doubt... Titan

"
"

  Not so good.

"
"

  Good

"
"

  Superb !!

"
"

  Worst product,, not working after 4 months

"
"

  It's ok

"
"

  The product quality is not what it looks.

"
"

  Excellent watch, really good looking.. the only complaint I have is about the length of the steel chain is very small.. It made me little un-comfortable.

"
"

  Value for money

"
"

  Dial is small

"
"

  Pretty good. I don't have any complain

"
"

  It's awesome

"
"

  Good product

"
"

  Best product

"
"

  Very nice product 👌👌👌

"
"

  Nice watch

"
"

  Very good

"
"

  I appreciate the services. Good Product.

"
"

  Better than best

"
"

  Not bad watch but dial is small

"
"

  Doesn't have any extraordinary look infact looks cheap

"
"

  Much smaller dial than shown in the images.

"
"

  Nice Product

"
"

  Got the watch as expected nothing to complain.

"
"

  Good watch. Nice look as well.

"
"

  Best

"
"

  Provide some color options

"
"

  Uhgdfjjhhgddhnhhff

"
"

  Small dial

"
"

  Very nice

"
"

  != as expected

"
"

  nice one

"
"

  It is very good product

"
"

  Amazing

"
"

  Chutiya bnate h

"
"

  Average product.

"
"

  Received the duplicate watch

"
"

  Value for money

"
"

  Ita just good

"
"

  worth

"
"

  Nice product.

"
"

  Good product

"
"

  Nice

"
"

  Good

"
"

  Good

"
"

  Nice

"
"

  Nice product

"
"

  i like this product

"
"

  Ok for buy.

"
"

  Doesn't look good old style

"
"

  Awesome product

"
"

  Awesome luking great ...got without any damage any other prblm overall it good

"
"

  Loved this watch.

"
"

  Value for money

"
"

  Good

"
"

  Good quality perfect size like

"
"

  The look that I wanted is exactly the same.steel Strap and black dial perfectly suits each other.Worth to buy without any other thought.Now I am searching same watch with white dial !!

"
"

  better product

"
"

  Watch is nice but high prise

"
"

  Nice product

"
"

  Best Product

"
"

  Good

"
"

  Good

"
"

  Good

"
"

  Good

"
"

  Great Watch

"
"

  Loved this watch ❤❤

"
"

  GOOD QUALITY PRODUCT.

"
"

  Nice watch

"
"

  Grt watch and gud value for money

"
"

  Good

"
"

  Poor quality

"
"

  Good I like it

"
"

  It is nice watch but wath chain not good overall it is avrage watch..

"
"

  Azaming

"
"

  This watch also return

"
"

  Nice

"
"

  Good

"
"

  Like

"
"

  Awesome 👍

"
"

  don't buy

"
"

  Date problem

"
"

  Nice watch I gift for my father.

"
"

  not as in picture

"
""
"

  Awesome watch in afordable Price

"
"

  Good quality product!

"
"

  Worst product.

"
"

  I gifted this to my father and he loved it.It's good for daily wear.

"
"

  Like

"
"

  Brilliant Watch

"
"

  I Like this Watch due to Disigne

"
"

  Nice watch

"
"

  Good product in this price range

"
"

  Good

"
"

  All are ok but day and date not work correctly...

"
"

  Don't Purchase This Watch.. After One Month Date And Time Stop Working

"
"

  Value for money. Very satisfied with packing & quality of product.

"
"

  Nice product, I brought it for my dad, liked it very much

"
"

  Awesome value 4 money

"
"

  Quality of watch excellent

"
"

  Nice but look different in real.

"
"

  Colour

"
"

  Nice

"
"

  the watch was a gift for my uncle and he simply loved it..Its a simple yt elegant watch and suits all ages...Recommended!

"
"

  Just wow.....

"
"

  Nice

"
"

  Awesome watch...

"
"

  Really nice...quality as per its brand name..too good..

"
"

  Good

"
"

  Product is A grade..worth it

"
"

  Good  product

"
"

  Very good product.

"
"

  IT WAS AMAZING WATCH.

"
"

  Jst the same model from the actual order.looks great

"
"

  Good product

"
"

  It was just like its described !!!

"
"

  Watch is nice..

"
"

  Nice one

"
"

  Duplicate item

"
"

  Titan watch good product

"
"

  It's a good product

"
"

  I like

"
"

  Nice . Worthy

"
"

  I like this

"
"

  I love it

"
"

  Superb watch I like it 😍😍😍✌️✌️

"
"

  Watch is good  but dieal is bit small.

"
"

  Love this product

"
"

  nice one! my friend liked it very much

"
"

  good

"
"

  :)

"
"

  Not bad

"
"

  Very nice watch.

"
"

  Nice watch

"
"

  Its a nice product.

"
"

  Good super

"
"

  Ok

"
"

  Excellent

"
"

  Very good product i like it 😆😆

"
"

  It was really good and same in the picture. ..

"
"

  Super

"
"

  Good product

"
"

  Classic watch

"
"

  Worth money

"
"

  Nice watch. Dial is fantastic

"
"

  Mast

"
"

  Good

"
"

  Great Quality. Very Happy with the watch

"
"

  It was good

"
"

  Nice product

"
"

  Amazing watch

"
"

  It s look average

"
"

  superb

"
"

  Watch is very nice

"
"

  Good product. Worth money

"
"

  Not bad and not good

"
"

  Good

"
"

  Nice product...good looks and durable

"
"

  goog

"
"

  good products

"
"

  Excellent watch

"
"

  Good watch but very slow shipping

"
"

  Products shows as.described

"
"

  Good

"
"

  Formal

"
"

  Good

"
"

  good

"
"

  Quality is good

"
"

  Good One

"
"

  Awsm.

"
"

  Good

"
"

  Nice

"
"

  Superb Watch..  :)

"
"

  The product specifications  shown on the website on many points are incorrect e.g. the case diameter is shown as 30 mm. it is actually 34 mm., the water resistance is shown as 3 meters, on the back of the watch it is embossed as 30 meters. This may misguide some people who are interested in purchasing the watch.

"
"

  Titan is the best brand. I got from Amazon what I see. Great service, thanks...

"
"

  It ia really nice product...you can understand that i have try to buy this watch all delhi titan showrooms but i could not found even any one...because this is very good product at this price...and i think they dont want to sell it bcause if they sell this than no one buy their other watches which have much cost....five star for all desine, price, and of course thank to amazon....

"
"

  Nice watch

"
"

  If you are looking for a formal watch which can also be suited for casual occasion, definitely go for it. It is of reasonable size and has date function. It has stainless steel hands which are visible even during dim light on the black background. It has shiny stainless steel colored parts and sliver colored parts which looks good from nearby. If you are looking for a formal watch go for it. But try to get a perspective of the size before you buy. It could appear small if your hand is quiet big.

"
"

  The minute and hour hands are too thin to see at lower light conditions.  Otherwise its OK

"
"

  I got this watch in the box which is open, there is no option to close the box as box upper closing part is not available in the packaging.Also watch is slightly different from as shown in picture. There are no shining colourful stainless steel strip instead only silver colour strip which is not that much of shining.This time very disappointed by both product and packaging.

"
"

  I have just received the product. I am not impressed with it. I must tell you that its not that shiny as it appears to be (particulary the strips shown here appear different shade). And also the dial could have been a bit bigger. Better shiny and anti scratch metal could have been used. However, product is overall balaced i would say considering the price (still i think it could have been better). I will later include photos if possible as i am gifting this to my father. It shall suit elder ages.

"
"

  the watch doesn't look anything like the photo.. there is no shine in the product..delivery was very late.. returning the product

"
"

  The watch is quite heavy .. looks simple ..dial is small gud 4 aged ones..watch's chain is wider than ithe similar watches. Overall gud watch ..i think only aged people would like to wear them ..

"
"

  Purchased it for my father and gives a sophisticate look gives a rich look compared to price.

"
"

  Worst product , I had ever seen.

"
"

  nice product, but delivery charge not fulfilled by amzon on the purchase of Rs. 1500 and onward. The timepiece is very nice.

"
"

  Original product and best on formal. Looks way better than picture

"
"

  Best watch under 1749

"
"

  Great brand and great price

"
"

  Amazon delivered product on time but watch was not functioning. Day and date was not changing automatically.

"
"

  Nice product with this range

"
"

  Super product

"
"

  Prfct fr me 😊

"
"

  good

"
"

  It is not as per shown in the pic

"
"Titan Karishma Analog Black Dial Men's Watch -1636SM01

The chain looks entirely different compared to the pic shown here but the Dial remains same. Bought it for Rs 1795/- overall design is OK.

"
"

  It is not even Titan watch

"
"

  No good watch dial Smalley

"
"

  Only complaint is that the watch dial is a bit small.Actual watch looks different from what you are seeing in the image. But it still looks good, I am uploading some pictures so you can see the actual images of watch. If you want a watch with medium dial then this watch is for you.

"
"

  wonderful...the company or seller didnt describe the dia of watch...how can one identify thesize without dia

"
"

  Good. But I think it's broad. Otherwise it's good. I think it's little bit weight. That's why. Looks wise good

"
"

  Awesome watch i love it....❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤Always purchase this watch..❤❤❤❤❤❤❤❤❤❤

"
"

  I think the product which i received is not a original titan product .. this is the first copy ofTitan Karishma Analog Black Dial Men's Watch.. The calendar mechanism is not correct

"
"

  It's very comfortable to wear in daily basis.Thank you Amazon for the products.wznt more discount next time. Thank you once again

"
"

  Nice watch. Gifted my dad for his birthday. And he loved it.

"
"

  the size of watch is very small . the date was august 22.i took a lot of time to set the current time.

"
"

  Product is very nice. looking so beautiful . Original product .

"
"

  Bought this product, it isn't that great but still worth the money u pay.

"
"

  Can anyone who has already bought this watch/seller please provide more photos of this watch.

"
"

  Very poor quality.  I can't expect from titan

"
"

  It is too small. Dainel k is better in this range

"
"

  Nyc product value for money

"
"

  What is the size of dial

"
"

  Not worth??

"
"

  The watch is nice one!! I bought it from flipkart though and at a bit more discounted price😜Sorry amazon!!

"
"

  It's not shiny and totally different as shown in the picture 😑 really disappointed

"
"

  It was really good watch.. Loved it.

"
"

  Good product

"
"

  Super

"
"

  Amazing product thanks titan

"
"

  very worst experience

"
"

  Nice, I liked

"
"

  Good

"
"

  Price is too much as compared to paytm

"
"

  You must wear this one with old fashion cloth to look outdated.

"
"

  GooD

"
"

  Good product

"
"

  According to the price, products is not good

"
"

  Too good

"
"

  really cool watch.  very classic looking.  same price as in india.  the band is a little wider than normal.

"
"

  For the price I am very happy with my purshase. Looks very good in my wrist and have the perfect size to me.

"
"

  Love this watch. I feel rather classy wearing it, and it was a huge bargain at this price. Setting the day, date, and time are fairly easy, and the strap is easily adjustable. Would strongly recommend for anyone thinking about an entry-level Seiko or Citizen watch.

"
"

  I did not receive titan watch. Received a duplicate low grade used and broken watch.

"
"

  I recently bought it for 1500. However after few days, the lock of the strip (shown in photo) just came out suddenly. Went to service centre. They adjusted it. But if I get the same problem again, then I will return it. I would like to know if anyone had the same problem. Thank you.

"
"

  I got this watch at just 1676,thanks amazon.watch looks stylish,it also looks pretty,you must buy it,dial is neither too small nor too big.i m satisfied with it.

"
"

  Very good watch

"
"

  The product looks classy. Black dial makes it more classy. Only issue is the second hand, it is not aligned with the markings. Even if it is from the house of titan l felt it is a little bit pricey. Around 1600/- to 1800/- would make it a perfect product.

"
"

  The watch is attractive but the problem is it is difficult to read the time as the Minute and Hour hands are almost the same width and thus confusing. The Hour hand should have been slightly broader. The watch keep good time. Hence my 3 rating.

"
"

  The model is but old but the product is dope. Dial is bit small than picturised here but it feels more comfortable. I'm nt a fan ob super big dials anyways. The build is real good, polishing is also appropriate. And for the overall budget of 1.5K with date and callendar it's really a bomb.

"
"

  I have 2 heavy fastrack watches. The watch looked perfect in the pics but the dial, when it arrived, was too small and looked girlish in my hands. So I had to return it. If you prefer smaller dials, you may like this one.

"
"

  Very descent watch... Superb quality n good looks... Can be worn on formal n semi-formal dresses.

"
"

  Just received the product. The delivery was awesome and so does the watch. Its a gift for my dad. Thank you Amazon.

"
"

  I did not receive titan watch. Received a duplicate low grade used and broken watch.

"
"

  I recently bought it for 1500. However after few days, the lock of the strip (shown in photo) just came out suddenly. Went to service centre. They adjusted it. But if I get the same problem again, then I will return it. I would like to know if anyone had the same problem. Thank you.

"
"

  I got this watch at just 1676,thanks amazon.watch looks stylish,it also looks pretty,you must buy it,dial is neither too small nor too big.i m satisfied with it.

"
"

  Very good watch

"
"

  The product looks classy. Black dial makes it more classy. Only issue is the second hand, it is not aligned with the markings. Even if it is from the house of titan l felt it is a little bit pricey. Around 1600/- to 1800/- would make it a perfect product.

"
"

  The watch is attractive but the problem is it is difficult to read the time as the Minute and Hour hands are almost the same width and thus confusing. The Hour hand should have been slightly broader. The watch keep good time. Hence my 3 rating.

"
"

  The model is but old but the product is dope. Dial is bit small than picturised here but it feels more comfortable. I'm nt a fan ob super big dials anyways. The build is real good, polishing is also appropriate. And for the overall budget of 1.5K with date and callendar it's really a bomb.

"
"

  I have 2 heavy fastrack watches. The watch looked perfect in the pics but the dial, when it arrived, was too small and looked girlish in my hands. So I had to return it. If you prefer smaller dials, you may like this one.

"
"

  Very descent watch... Superb quality n good looks... Can be worn on formal n semi-formal dresses.

"
"

  Just received the product. The delivery was awesome and so does the watch. Its a gift for my dad. Thank you Amazon.

"
"

  This is what I brought it yesterday...its looking good ...worth for money...thanks to Titan for this wonderful creation.I suggest every one go for this...if you want to buy a watch under below budget....thanku once again

"
"

  Got it on sale so paid less than original price which is a great deal.... product is good..very satisfied

"
"

  Only trouble is the strap is little short of length... But you can take it to a local watch store to get it fixed for free...

"
"

  Liked this watch. Unlike other products of amazon I’m not sure whether it’s a copy product or not.Amazon should introduce: Genuine product -A category, Genuine product B category, Copy product A category so and so forth...

"
"

  Perfect working condition.

"
"

  Go for it. Value for money with guarantee of Titan. I have used it for one year now almost everyday. No issues at all.

"
"


  Your browser does not support HTML5 video.


   Awesome it really nice

"
"

  Bought it for my dad... He loved it.. Exactly as described.

"
"

  The product is okay but I hate the packing and the boxTitan should provide good watch case.As I thought the product is not that good,But I like the watch.

"
"

  Watch is a killer deal in this price range.i bought for regular use and it looks great on hand. I already have 2 karishmas by TITAN. And this is my daily driver.

"
"

  Very nice watch. It met my expectation in budget.It has black dial and steel strap that gives it a nice look.And that tooooooooooo branded one:TITAN

"
"

  Good.and decent watch to.have

"
"

  Super product - very happy.

"
"

  Product looked used had scratches

"
"

  Watch is very nice. dial chain and all over look so nice. This watch purchase second time

"
"

  Simple & classic look. I gifted to my son and he liked it very much.

"
"

  I gifted this to my father, he really loved it. Really satisfied with this product. He said it is comfortable to wear and it totally worth the money.

"
"

  Nice  but black one.

"
"

  Bought it for my dad. He really liked it

"
"

  Stylish, Gives handsome look. discounted price, free delivery at Amazon is added value.

"
"

  Titan continues legacy of manufacturing good and reliable products.

"
"

  For the price, the perfect watch. The look of it is much premium than the others in same price range.

"
"

  Good buy.Quality wise super. recommended to all

"
"

  Purchased this watch in April, 2017 and it's working fine... even I haven't changed the battery yet. So, go for it!

"
"

  The dial is small...in pic it looks bigger than his original size

"
"

  Like 👍

"
"

  Great watch to have with the price

"
"

  Ok product.

"
"

  The product is not of good quality what was shown in picture. I m disappointed. Worthless , this watch should be below 1000 rs . Its better to buy off line..

"
"

  Product is good

"
"

  Date and time change automatically but September was only 30 but today on 1st October it is showing date as 31Not sure why so I changed the date to 1

"
"

  Guys if you looking out for a simple good looking casual watch, this is the one for you I would personally suggest as it's worth for its price

"
"

  I got an used watch... the protector was removed as well as the seal

"
"

  Looks good but day and date do not work correctly (in my case).

"
"

  Nice watch

"
"

  I bought this watch for my father...he like them and it's actual price is 2499/- but I got in 2149/-  which is quite good...

"
"

  Great nostalgic watch.

"
"

  Okay

"
"

  good

"
"

  Not worth for price dial is too small; does not look on averaged hand

"
"

  In 3 months the watch stopped working and now running for repair at service centres.

"
"

  Am disappointed with packing of the product, except that all are good like quality and weight is not much heavier and its a seems like classic look.But

"
"

  Beautiful and very stylish watch.

"
"

  The second hand of the watch doesn't tic correctly with the given symbol of hours.Other than that it's a good watch

"
"

  It's good

"
"

  very nice product

"
"

  I found it most beautiful on my wrist.

"
"

  Loved it . Good product reached on time.

"
"

  VERY NICE WATCH AND WORKING PERFECTLY.IT WORTH PURCHASING.THANKS TO AMAZON AS WELL AS TO SELLER.

"
"

  nice product, paisa wasol

"
"

  Slick, sturdy and light weight watch.Value for money with super fast delivery. Very satisfied 😊.

"
"

  Good

"
"

  not as shown in picture

"
"

  Very good product Titan

"
"

  Just superb.. I have gifted to someone special.. He really loved it.. 😍

"
"

  For regular wear its very comfortable..Light weight and also best combination of dial and belt...

"
"

  Absolutely elegant, value for money.

"
"

  It's simply awesome.... It's looks great than this picture... Loved it... I brought this for my hubby 😍

"
"

  Little costly compared to other designs but nice product

"
"

  good

"
"

  The watch is basic...it's nice,it's day function causes problems sometimes

"
"

  Low light conditions, dial has glare and so difficult to see the minutes, hour hands

"
"

  As expected

"
"

  Disappointed ..In size

"
"

  Good not bad. Small dial is the negative point..

"
"

  Dark dial may be difficult for aged people.

"
"

  Amazing black dial watch, this will fit your wrist perfectly VALUE FOR MONEY and water proof

"
"

  Perfect for healthy people.. Dial pad is small..

"
"

  Not worthyDelivery issue ecom express delivery very late and don't trust on

"
"

  This product is very good quality..... Super service & best feeling

"
"

  Average

"
"

  Strap broken within 2 days of purchase. Quality is not good. Need to exchange.

"
"

  Value for money..

"
"

  Thirdclass product and service by amazon. No return pickup from more than months time.

"
"

  Good productThank you Amazon

"
"

  A very good product.

"
"

  Old model

"
"

  Very good...

"
"

  *Worth Buying* (Classic Look) ... You won't be disappointed....  My FAV. One

"
"

  Super

"
"

  I like it

"
"

  It has rich looks.

"
"

  Very very good product

"
"

  I am happy with this product because of design and price...

"
"

  Very nice quality

"
"

  Excellent product...value for money...nice..felt very happy..worth buying

"
"

  Bought this for my hubby ... He liked it a lott ❤️ thankyou Amazon

"
"

  Such an awesome product at this price no more words to describe 😍😍😍😍

"
"

  This watch was amazing and so perfect to my hubby and I'm so happy to buy this watch.

"
"

  Good quality

"
"

  Very good.

"
"

  1. Look wise good2. Thickness is fine

"
"

  Good product

"
"

  Completely avoidable modellooks really cheap n too small

"
"

  Super watch

"
"

  Nice watch

"
"

  No grand words to fit in to describe a TITAN product.😍😘

"
"

  Very poor at night visual. BlackDail not clear night seeing

"
"

  The watch is great though the dial could have been a bit bigger.

"
"

  I didn’t like this because it doesn’t work

"
"

  What I see on pic ,I had same thing very nice watch I love it ,thank u Amazon

"
"

  Good designed but having more weight

"
"

  Good quality and good price

"
"

  As per the showing on site not look like so small

"
"

  Value for money

"
"

  Good... But Should Better.

"
"

  I got the watch, working fine. But it has many scratches, seems that it had already been used.

"
"

  Nice but not satisfied😒

"
"

  Satisfied

"
"

  Not up to the mark. Dail is a printed one and looks ugly

"
"

  Gift for my father.. Suits him👍🏼go for it.

"
"

  Nic watch i brought for my husband

"
"

  Good value for money

"
"

  It is reached on time. But lookwise it's not worthy

"
"

  Awesome watch.

"
"

  Good

"
"

  Yuuu

"
"

  Watch a must for official places and occasions....

"
"

  The watch started giving me issue within 2 months

"
"

  Ok

"
"

  Nice product

"
"

  Not as showing in pictures...quality is poor

"
"

  Nice watch great price

"
"

  Watch is good . However it would have been better if arms are radium coated for better visibility of time.

"
"

  I bought this watch a month ago, no issue, wroth it's price.

"
"

  Nice, good looking

"
"

  Nice product as expected... No doubt... Titan

"
"

  Not so good.

"
"

  Good

"
"

  Superb !!

"
"

  Worst product,, not working after 4 months

"
"

  It's ok

"
"

  The product quality is not what it looks.

"
"

  Excellent watch, really good looking.. the only complaint I have is about the length of the steel chain is very small.. It made me little un-comfortable.

"
"

  Value for money

"
"

  Dial is small

"
"

  Pretty good. I don't have any complain

"
"

  It's awesome

"
"

  Good product

"
"

  Best product

"
"

  Very nice product 👌👌👌

"
"

  Nice watch

"
"

  Very good

"
"

  I appreciate the services. Good Product.

"
"

  Better than best

"
"

  Not bad watch but dial is small

"
"

  Doesn't have any extraordinary look infact looks cheap

"
"

  Much smaller dial than shown in the images.

"
"

  Nice Product

"
"

  Got the watch as expected nothing to complain.

"
"

  Good watch. Nice look as well.

"
"

  Best

"
"

  Provide some color options

"
"

  Uhgdfjjhhgddhnhhff

"
"

  Small dial

"
"

  Very nice

"
"

  != as expected

"
"

  nice one

"
"

  It is very good product

"
"

  Amazing

"
"

  Chutiya bnate h

"
"

  Average product.

"
"

  Received the duplicate watch

"
"

  Value for money

"
"

  Ita just good

"
"

  worth

"
"

  Nice product.

"
"

  Good product

"
"

  Nice

"
"

  Good

"
"

  Good

"
"

  Nice

"
"

  Nice product

"
"

  i like this product

"
"

  Ok for buy.

"
